Cast_Count,Station_ID,Datetime,Depth_bin_m,T_degC,Salinity,SigmaTheta
14377,090.0 070.0,1965-04-04 01:42:00,255,8.2,34.1,26.541
14377,090.0 070.0,1965-04-04 01:42:00,305,7.52,34.1,26.641
14377,090.0 070.0,1965-04-04 01:42:00,355,6.96,34.147,26.757
14494,090.0 070.0,1965-07-24 14:36:00,5,16.09,33.36,24.467
14494,090.0 070.0,1965-07-24 14:36:00,15,16.09,33.37,24.475
14494,090.0 070.0,1965-07-24 14:36:00,25,16.03,33.35,24.474
14494,090.0 070.0,1965-07-24 14:36:00,35,15.55,33.33,24.566
14495,090.0 070.0,1965-07-24 14:36:00,45,14.86,33.283,24.681
14494,090.0 070.0,1965-07-24 14:36:00,55,14.54,33.32,24.778
14495,090.0 070.0,1965-07-24 14:36:00,75,14.22,33.315,24.842
14494,090.0 070.0,1965-07-24 14:36:00,85,13.98,33.35,24.919
14495,090.0 070.0,1965-07-24 14:36:00,95,13.36,33.35,25.046
14494,090.0 070.0,1965-07-24 14:36:00,105,13.21,33.44,25.146
14495,090.0 070.0,1965-07-24 14:36:00,115,12.67,33.471,25.277
14494,090.0 070.0,1965-07-24 14:36:00,125,11.83,33.46,25.428
14495,090.0 070.0,1965-07-24 14:36:00,135,11.58,33.466,25.479
14494,090.0 070.0,1965-07-24 14:36:00,155,10.82,33.59,25.713
14495,090.0 070.0,1965-07-24 14:36:00,185,9.35,33.791,26.119
14494,090.0 070.0,1965-07-24 14:36:00,205,8.9,33.95,26.315
14495,090.0 070.0,1965-07-24 14:36:00,215,8.68,33.946,26.347
14495,090.0 070.0,1965-07-24 14:36:00,245,8.25,33.999,26.454
14494,090.0 070.0,1965-07-24 14:36:00,255,8.08,34.04,26.512
14495,090.0 070.0,1965-07-24 14:36:00,295,7.58,34.063,26.604
14494,090.0 070.0,1965-07-24 14:36:00,305,7.58,34.11,26.641
14495,090.0 070.0,1965-07-24 14:36:00,345,7.24,34.145,26.717
14898,090.0 070.0,1966-07-23 18:06:00,5,16.7,33.357,24.325
14898,090.0 070.0,1966-07-23 18:06:00,15,16.64,33.35,24.333
14898,090.0 070.0,1966-07-23 18:06:00,25,16.54,33.346,24.354
14898,090.0 070.0,1966-07-23 18:06:00,35,16.44,33.343,24.375
14898,090.0 070.0,1966-07-23 18:06:00,65,14.74,33.328,24.742
14898,090.0 070.0,1966-07-23 18:06:00,75,13.5,33.283,24.966
14898,090.0 070.0,1966-07-23 18:06:00,85,13.46,33.281,24.972
14898,090.0 070.0,1966-07-23 18:06:00,95,12.85,33.291,25.102
14898,090.0 070.0,1966-07-23 18:06:00,105,11.92,33.341,25.319
14898,090.0 070.0,1966-07-23 18:06:00,125,10.23,33.618,25.837
14898,090.0 070.0,1966-07-23 18:06:00,135,10.09,33.653,25.888
14898,090.0 070.0,1966-07-23 18:06:00,155,9.6,33.75,26.046
14898,090.0 070.0,1966-07-23 18:06:00,175,8.96,33.926,26.287
14898,090.0 070.0,1966-07-23 18:06:00,205,8.61,34.012,26.409
14898,090.0 070.0,1966-07-23 18:06:00,235,8.42,34.105,26.512
14898,090.0 070.0,1966-07-23 18:06:00,255,8.13,34.105,26.556
14898,090.0 070.0,1966-07-23 18:06:00,275,7.78,34.105,26.607
14898,090.0 070.0,1966-07-23 18:06:00,305,7.63,34.166,26.677
14898,090.0 070.0,1966-07-23 18:06:00,335,7.55,34.232,26.741
15042,090.0 070.0,1966-12-06 09:42:00,5,16.38,33.14,24.232
15042,090.0 070.0,1966-12-06 09:42:00,15,16.37,33.138,24.233
15042,090.0 070.0,1966-12-06 09:42:00,35,16.39,33.14,24.231
15042,090.0 070.0,1966-12-06 09:42:00,65,14.26,33.176,24.726
15042,090.0 070.0,1966-12-06 09:42:00,75,13.54,33.155,24.858
15042,090.0 070.0,1966-12-06 09:42:00,85,12.85,33.161,25.001
15042,090.0 070.0,1966-12-06 09:42:00,105,11.22,33.323,25.433
15042,090.0 070.0,1966-12-06 09:42:00,115,10.86,33.422,25.574
15042,090.0 070.0,1966-12-06 09:42:00,125,10.34,33.54,25.757
15042,090.0 070.0,1966-12-06 09:42:00,145,9.84,33.671,25.944
15042,090.0 070.0,1966-12-06 09:42:00,155,9.62,33.779,26.065
15042,090.0 070.0,1966-12-06 09:42:00,165,9.52,33.834,26.125
15042,090.0 070.0,1966-12-06 09:42:00,185,8.94,33.973,26.327
15042,090.0 070.0,1966-12-06 09:42:00,205,8.7,34.017,26.399
15042,090.0 070.0,1966-12-06 09:42:00,225,8.5,34.042,26.45
15042,090.0 070.0,1966-12-06 09:42:00,245,8.05,34.091,26.556
15042,090.0 070.0,1966-12-06 09:42:00,255,7.95,34.099,26.578
15042,090.0 070.0,1966-12-06 09:42:00,295,7.58,34.129,26.655
15042,090.0 070.0,1966-12-06 09:42:00,305,7.47,34.148,26.686
15042,090.0 070.0,1966-12-06 09:42:00,355,7.12,34.216,26.789
15132,090.0 070.0,1967-06-28 11:06:00,5,15.0,33.21,24.593
15132,090.0 070.0,1967-06-28 11:06:00,15,14.86,33.19,24.608
15132,090.0 070.0,1967-06-28 11:06:00,25,14.46,33.19,24.694
15132,090.0 070.0,1967-06-28 11:06:00,35,14.2,33.23,24.779
15132,090.0 070.0,1967-06-28 11:06:00,55,13.85,33.26,24.876
15132,090.0 070.0,1967-06-28 11:06:00,85,13.3,33.33,25.042
15132,090.0 070.0,1967-06-28 11:06:00,105,11.38,33.37,25.441
15132,090.0 070.0,1967-06-28 11:06:00,125,10.4,33.47,25.692
15132,090.0 070.0,1967-06-28 11:06:00,155,9.44,33.71,26.041
15132,090.0 070.0,1967-06-28 11:06:00,205,8.7,33.97,26.362
15132,090.0 070.0,1967-06-28 11:06:00,255,8.22,34.1,26.538
15132,090.0 070.0,1967-06-28 11:06:00,305,7.67,34.15,26.659
15359,090.0 070.0,1968-01-14 09:42:00,5,15.23,33.38,24.674
15359,090.0 070.0,1968-01-14 09:42:00,15,14.7,33.38,24.789
15359,090.0 070.0,1968-01-14 09:42:00,25,14.22,33.33,24.852
15359,090.0 070.0,1968-01-14 09:42:00,35,14.03,33.41,24.954
15359,090.0 070.0,1968-01-14 09:42:00,55,13.87,33.42,24.995
15359,090.0 070.0,1968-01-14 09:42:00,85,11.03,33.39,25.519
15359,090.0 070.0,1968-01-14 09:42:00,105,9.83,33.55,25.85
15359,090.0 070.0,1968-01-14 09:42:00,125,9.37,33.78,26.106
15359,090.0 070.0,1968-01-14 09:42:00,155,9.08,33.89,26.239
15359,090.0 070.0,1968-01-14 09:42:00,205,8.35,34.04,26.471
15359,090.0 070.0,1968-01-14 09:42:00,255,7.67,34.09,26.611
15359,090.0 070.0,1968-01-14 09:42:00,305,7.19,34.12,26.703
15561,090.0 070.0,1968-06-11 22:18:00,5,15.04,33.33,24.677
15561,090.0 070.0,1968-06-11 22:18:00,15,15.02,33.33,24.681
15561,090.0 070.0,1968-06-11 22:18:00,25,14.93,33.34,24.709
15561,090.0 070.0,1968-06-11 22:18:00,35,14.75,33.34,24.748
15561,090.0 070.0,1968-06-11 22:18:00,55,14.17,33.41,24.925
15561,090.0 070.0,1968-06-11 22:18:00,85,12.2,33.29,25.226
15561,090.0 070.0,1968-06-11 22:18:00,105,10.29,33.43,25.679
15561,090.0 070.0,1968-06-11 22:18:00,125,9.75,33.56,25.872
15561,090.0 070.0,1968-06-11 22:18:00,155,9.45,33.74,26.062
15561,090.0 070.0,1968-06-11 22:18:00,205,8.55,33.99,26.401
15561,090.0 070.0,1968-06-11 22:18:00,255,7.97,34.06,26.544
15561,090.0 070.0,1968-06-11 22:18:00,305,7.36,34.12,26.68
15798,090.0 070.0,1969-01-11 18:31:00,5,13.7,33.2,24.859
15798,090.0 070.0,1969-01-11 18:31:00,15,13.7,33.26,24.905
15798,090.0 070.0,1969-01-11 18:31:00,25,13.82,33.34,24.943
15798,090.0 070.0,1969-01-11 18:31:00,35,13.86,33.38,24.966
15798,090.0 070.0,1969-01-11 18:31:00,55,13.65,33.34,24.979
15798,090.0 070.0,1969-01-11 18:31:00,85,11.32,33.04,25.194
15798,090.0 070.0,1969-01-11 18:31:00,105,10.46,33.52,25.72
15798,090.0 070.0,1969-01-11 18:31:00,125,9.36,33.7,26.045
15798,090.0 070.0,1969-01-11 18:31:00,155,9.05,33.85,26.213
15798,090.0 070.0,1969-01-11 18:31:00,205,8.3,34.02,26.463
15798,090.0 070.0,1969-01-11 18:31:00,255,7.6,34.06,26.598
15798,090.0 070.0,1969-01-11 18:31:00,305,6.97,34.09,26.71
15937,090.0 070.0,1969-02-15 02:50:00,5,14.01,33.15,24.756
15937,090.0 070.0,1969-02-15 02:50:00,15,14.01,33.15,24.757
15937,090.0 070.0,1969-02-15 02:50:00,25,14.0,33.15,24.759
15937,090.0 070.0,1969-02-15 02:50:00,35,13.79,33.15,24.802
15937,090.0 070.0,1969-02-15 02:50:00,55,13.16,33.25,25.008
15937,090.0 070.0,1969-02-15 02:50:00,85,11.21,33.09,25.253
15937,090.0 070.0,1969-02-15 02:50:00,105,10.17,33.39,25.669
15937,090.0 070.0,1969-02-15 02:50:00,125,9.68,33.57,25.891
15937,090.0 070.0,1969-02-15 02:50:00,155,9.1,33.81,26.173
15937,090.0 070.0,1969-02-15 02:50:00,205,8.59,33.96,26.371
15937,090.0 070.0,1969-02-15 02:50:00,255,7.86,34.04,26.544
15937,090.0 070.0,1969-02-15 02:50:00,305,7.22,34.07,26.66
15902,090.0 070.0,1969-02-15 04:06:00,5,13.98,33.146,24.76
15902,090.0 070.0,1969-02-15 04:06:00,15,13.99,33.146,24.758
15902,090.0 070.0,1969-02-15 04:06:00,25,13.88,33.163,24.794
15902,090.0 070.0,1969-02-15 04:06:00,35,13.73,33.184,24.841
15902,090.0 070.0,1969-02-15 04:06:00,55,12.93,33.245,25.049
15902,090.0 070.0,1969-02-15 04:06:00,85,11.05,33.312,25.454
15902,090.0 070.0,1969-02-15 04:06:00,105,10.13,33.379,25.667
15902,090.0 070.0,1969-02-15 04:06:00,125,9.71,33.447,25.79
15902,090.0 070.0,1969-02-15 04:06:00,155,9.09,33.516,25.945
15902,090.0 070.0,1969-02-15 04:06:00,205,8.61,33.652,26.127
15902,090.0 070.0,1969-02-15 04:06:00,255,7.95,33.783,26.329
15902,090.0 070.0,1969-02-15 04:06:00,305,7.25,33.906,26.527
16136,090.0 070.0,1969-04-08 23:36:00,5,14.89,33.24,24.64
16136,090.0 070.0,1969-04-08 23:36:00,15,14.73,33.24,24.675
16136,090.0 070.0,1969-04-08 23:36:00,25,14.68,33.23,24.678
16136,090.0 070.0,1969-04-08 23:36:00,35,14.57,33.23,24.702
16136,090.0 070.0,1969-04-08 23:36:00,55,13.08,33.21,24.993
16136,090.0 070.0,1969-04-08 23:36:00,85,12.27,33.29,25.213
16136,090.0 070.0,1969-04-08 23:36:00,105,10.84,33.32,25.498
16136,090.0 070.0,1969-04-08 23:36:00,125,9.88,33.62,25.897
16136,090.0 070.0,1969-04-08 23:36:00,155,9.32,33.76,26.099
16136,090.0 070.0,1969-04-08 23:36:00,205,8.68,33.94,26.342
16136,090.0 070.0,1969-04-08 23:36:00,255,7.91,34.01,26.514
16136,090.0 070.0,1969-04-08 23:36:00,305,7.35,34.05,26.626
16299,090.0 070.0,1969-05-09 09:06:00,5,14.18,33.3,24.837
16299,090.0 070.0,1969-05-09 09:06:00,15,14.18,33.3,24.837
16299,090.0 070.0,1969-05-09 09:06:00,25,14.07,33.3,24.86
16299,090.0 070.0,1969-05-09 09:06:00,35,13.99,33.29,24.87
16299,090.0 070.0,1969-05-09 09:06:00,55,13.53,33.3,24.972
16299,090.0 070.0,1969-05-09 09:06:00,85,12.71,33.32,25.151
16299,090.0 070.0,1969-05-09 09:06:00,105,12.01,33.35,25.309
16299,090.0 070.0,1969-05-09 09:06:00,125,10.71,33.48,25.646
16299,090.0 070.0,1969-05-09 09:06:00,155,10.14,33.6,25.839
16299,090.0 070.0,1969-05-09 09:06:00,205,9.08,33.97,26.303
16299,090.0 070.0,1969-05-09 09:06:00,255,8.09,34.04,26.511
16299,090.0 070.0,1969-05-09 09:06:00,305,8.1,34.21,26.643
16667,090.0 070.0,1969-07-15 17:40:00,5,15.2,33.15,24.503
16667,090.0 070.0,1969-07-15 17:40:00,15,15.18,33.15,24.508
16667,090.0 070.0,1969-07-15 17:40:00,25,15.15,33.15,24.515
16667,090.0 070.0,1969-07-15 17:40:00,35,14.65,33.16,24.63
16667,090.0 070.0,1969-07-15 17:40:00,55,13.91,33.24,24.848
16667,090.0 070.0,1969-07-15 17:40:00,85,13.4,33.3,24.999
16667,090.0 070.0,1969-07-15 17:40:00,105,12.53,33.34,25.202
16667,090.0 070.0,1969-07-15 17:40:00,125,10.46,33.38,25.612
16667,090.0 070.0,1969-07-15 17:40:00,155,9.39,33.55,25.923
16667,090.0 070.0,1969-07-15 17:40:00,205,8.5,33.88,26.323
16667,090.0 070.0,1969-07-15 17:40:00,255,7.63,34.01,26.554
16667,090.0 070.0,1969-07-15 17:40:00,305,7.19,34.05,26.648
16790,090.0 070.0,1969-09-06 01:37:00,5,17.43,33.21,24.04
16790,090.0 070.0,1969-09-06 01:37:00,15,17.31,33.22,24.077
16790,090.0 070.0,1969-09-06 01:37:00,25,17.09,33.22,24.129
16790,090.0 070.0,1969-09-06 01:37:00,35,16.98,33.22,24.155
16790,090.0 070.0,1969-09-06 01:37:00,55,16.13,33.22,24.352
16790,090.0 070.0,1969-09-06 01:37:00,85,12.99,33.15,24.965
16790,090.0 070.0,1969-09-06 01:37:00,105,11.74,33.26,25.289
16790,090.0 070.0,1969-09-06 01:37:00,125,10.55,33.36,25.581
16790,090.0 070.0,1969-09-06 01:37:00,155,9.47,33.65,25.989
16790,090.0 070.0,1969-09-06 01:37:00,205,8.74,33.92,26.317
16790,090.0 070.0,1969-09-06 01:37:00,255,8.16,34.01,26.477
16790,090.0 070.0,1969-09-06 01:37:00,305,7.81,34.09,26.592
16724,090.0 070.0,1969-09-06 02:15:00,5,17.49,33.23,24.041
16724,090.0 070.0,1969-09-06 02:15:00,15,17.19,33.23,24.113
16724,090.0 070.0,1969-09-06 02:15:00,25,17.08,33.223,24.134
16724,090.0 070.0,1969-09-06 02:15:00,35,17.01,33.219,24.147
16724,090.0 070.0,1969-09-06 02:15:00,55,14.56,33.22,24.697
16724,090.0 070.0,1969-09-06 02:15:00,85,12.72,33.243,25.089
16724,090.0 070.0,1969-09-06 02:15:00,105,11.73,33.292,25.316
16724,090.0 070.0,1969-09-06 02:15:00,125,10.79,33.35,25.531
16724,090.0 070.0,1969-09-06 02:15:00,155,9.64,33.414,25.776
16724,090.0 070.0,1969-09-06 02:15:00,205,8.77,33.522,26.0
16724,090.0 070.0,1969-09-06 02:15:00,255,8.23,33.638,26.174
16724,090.0 070.0,1969-09-06 02:15:00,305,7.69,33.761,26.35
17127,090.0 070.0,1969-10-26 15:25:00,5,16.42,33.28,24.33
17127,090.0 070.0,1969-10-26 15:25:00,15,16.42,33.28,24.33
17127,090.0 070.0,1969-10-26 15:25:00,25,16.31,33.32,24.387
17127,090.0 070.0,1969-10-26 15:25:00,35,15.61,33.11,24.383
17127,090.0 070.0,1969-10-26 15:25:00,55,11.72,32.99,25.082
17127,090.0 070.0,1969-10-26 15:25:00,85,10.54,33.29,25.527
17127,090.0 070.0,1969-10-26 15:25:00,105,9.63,33.67,25.977
17127,090.0 070.0,1969-10-26 15:25:00,125,9.25,33.78,26.125
17127,090.0 070.0,1969-10-26 15:25:00,155,9.1,33.93,26.267
17127,090.0 070.0,1969-10-26 15:25:00,205,8.42,34.11,26.515
17127,090.0 070.0,1969-10-26 15:25:00,255,7.9,34.19,26.656
17127,090.0 070.0,1969-10-26 15:25:00,305,7.19,34.19,26.759
17077,090.0 070.0,1969-10-26 16:19:00,5,16.38,33.272,24.333
17077,090.0 070.0,1969-10-26 16:19:00,15,16.39,33.272,24.331
17077,090.0 070.0,1969-10-26 16:19:00,25,16.19,33.207,24.327
17077,090.0 070.0,1969-10-26 16:19:00,55,12.36,33.015,24.981
17077,090.0 070.0,1969-10-26 16:19:00,85,10.55,33.093,25.372
17077,090.0 070.0,1969-10-26 16:19:00,105,9.81,33.17,25.557
17077,090.0 070.0,1969-10-26 16:19:00,125,9.39,33.249,25.688
17077,090.0 070.0,1969-10-26 16:19:00,155,9.09,33.329,25.798
17077,090.0 070.0,1969-10-26 16:19:00,205,8.5,33.496,26.021
17077,090.0 070.0,1969-10-26 16:19:00,255,7.97,33.67,26.238
17077,090.0 070.0,1969-10-26 16:19:00,305,7.33,33.852,26.473
17229,090.0 070.0,1969-12-14 02:07:00,5,16.61,33.27,24.279
17229,090.0 070.0,1969-12-14 02:07:00,15,16.63,33.27,24.274
17229,090.0 070.0,1969-12-14 02:07:00,25,16.64,33.28,24.28
17229,090.0 070.0,1969-12-14 02:07:00,35,16.63,33.28,24.283
17229,090.0 070.0,1969-12-14 02:07:00,55,16.23,33.23,24.337
17229,090.0 070.0,1969-12-14 02:07:00,85,12.75,33.1,24.973
17229,090.0 070.0,1969-12-14 02:07:00,105,11.22,33.29,25.407
17229,090.0 070.0,1969-12-14 02:07:00,125,10.23,33.56,25.792
17229,090.0 070.0,1969-12-14 02:07:00,155,9.24,33.74,26.096
17229,090.0 070.0,1969-12-14 02:07:00,205,8.58,34.0,26.404
17229,090.0 070.0,1969-12-14 02:07:00,255,7.9,34.09,26.578
17229,090.0 070.0,1969-12-14 02:07:00,305,7.41,34.13,26.681
17215,090.0 070.0,1969-12-14 02:45:00,5,16.68,33.257,24.252
17215,090.0 070.0,1969-12-14 02:45:00,15,16.69,33.262,24.254
17215,090.0 070.0,1969-12-14 02:45:00,25,16.7,33.244,24.239
17215,090.0 070.0,1969-12-14 02:45:00,35,16.71,33.22,24.218
17215,090.0 070.0,1969-12-14 02:45:00,55,15.19,33.163,24.517
17215,090.0 070.0,1969-12-14 02:45:00,85,12.79,33.197,25.04
17215,090.0 070.0,1969-12-14 02:45:00,105,11.5,33.252,25.327
17215,090.0 070.0,1969-12-14 02:45:00,125,10.53,33.322,25.554
17215,090.0 070.0,1969-12-14 02:45:00,155,9.5,33.406,25.793
17215,090.0 070.0,1969-12-14 02:45:00,205,8.6,33.605,26.092
17215,090.0 070.0,1969-12-14 02:45:00,255,7.96,33.837,26.37
17215,090.0 070.0,1969-12-14 02:45:00,305,7.48,34.088,26.638
17215,090.0 070.0,1969-12-14 02:45:00,315,7.41,34.13,26.681
17465,090.0 070.0,1972-01-14 20:47:00,5,14.32,33.44,24.916
17465,090.0 070.0,1972-01-14 20:47:00,15,14.21,33.431,24.932
17465,090.0 070.0,1972-01-14 20:47:00,25,14.19,33.435,24.94
17465,090.0 070.0,1972-01-14 20:47:00,35,14.19,33.44,24.944
17465,090.0 070.0,1972-01-14 20:47:00,55,14.18,33.434,24.942
17465,090.0 070.0,1972-01-14 20:47:00,65,14.17,33.43,24.941
17465,090.0 070.0,1972-01-14 20:47:00,85,14.16,33.43,24.944
17465,090.0 070.0,1972-01-14 20:47:00,105,12.74,33.42,25.223
17465,090.0 070.0,1972-01-14 20:47:00,115,11.59,33.38,25.41
17465,090.0 070.0,1972-01-14 20:47:00,125,10.96,33.453,25.581
17465,090.0 070.0,1972-01-14 20:47:00,145,10.54,33.57,25.746
17465,090.0 070.0,1972-01-14 20:47:00,155,10.15,33.64,25.868
17465,090.0 070.0,1972-01-14 20:47:00,165,9.66,33.75,26.036
17465,090.0 070.0,1972-01-14 20:47:00,205,9.46,33.99,26.257
